LotFrontage,LotArea,OverallQual,OverallCond,YearBuilt,YearRemodAdd,MasVnrArea,BsmtFinSF1,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageYrBlt,GarageCars,GarageArea,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice
1.845098040014257,4.049218022670182,0.6989700043360189,0.6989700043360189,3.2933625547114453,3.2933625547114453,-inf,2.957128197676813,-inf,2.1271047983648077,3.0170333392987803,3.0170333392987803,-inf,-inf,3.0170333392987803,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2933625547114453,0.0,2.584331224367531,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.3010299956639812,3.3027637084729817,5.112269768417271
1.9294189257142929,4.076421967360593,0.9542425094393249,0.6989700043360189,3.302114376956201,3.302330928684399,2.456366033129043,2.999130541287371,-inf,2.2479732663618064,3.070037866607755,3.0726174765452368,3.0576661039098294,-inf,3.366236123718293,0.0,-inf,0.47712125471966244,-inf,0.6020599913279624,0.0,1.041392685158225,0.3010299956639812,3.302114376956201,0.47712125471966244,2.866877814337499,2.167317334748176,1.3222192947339193,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.302330928684399,5.537819095073274
-inf,4.112873001840459,0.6989700043360189,0.7781512503836436,3.29269900304393,3.29269900304393,-inf,2.8674674878590514,-inf,2.2430380486862944,2.959994838328416,2.959994838328416,-inf,-inf,2.959994838328416,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.6020599913279624,-inf,3.29269900304393,0.0,2.546542663478131,2.146128035678238,-inf,-inf,-inf,2.24551266781415,-inf,-inf,0.9542425094393249,3.3027637084729817,5.158362492095249
1.9590413923210936,4.0274311577669035,0.8450980400142568,0.6989700043360189,3.302330928684399,3.3025473724874854,2.48572142648158,-inf,-inf,3.17435059747938,3.17435059747938,3.17435059747938,-inf,-inf,3.17435059747938,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.302330928684399,0.47712125471966244,2.9242792860618816,2.204119982655925,1.5185139398778875,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3025473724874854,5.446381812222442
-inf,4.038222638368718,0.7781512503836436,0.6989700043360189,3.292256071356476,3.292256071356476,2.3263358609287517,2.8651039746411278,-inf,2.716003343634799,3.09795107099415,3.09795107099415,-inf,-inf,3.09795107099415,0.0,-inf,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.0,3.292256071356476,0.0,2.546542663478131,-inf,2.3283796034387376,2.24551266781415,-inf,-inf,-inf,-inf,0.6989700043360189,3.3027637084729817,5.195899652409234
1.7075701760979363,3.7867514221455614,0.8450980400142568,0.9030899869919435,3.2853322276438846,3.3012470886362113,-inf,-inf,-inf,2.920123326290724,2.920123326290724,2.931457870689005,-inf,-inf,2.931457870689005,-inf,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.2990712600274095,0.3010299956639812,2.760422483423212,1.6812412373755872,2.0492180226701815,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3025473724874854,5.12057393120585
-inf,4.05080494781346,0.7781512503836436,0.8450980400142568,3.294466226161593,3.294466226161593,2.255272505103306,2.761927838420529,-inf,2.629409599102719,3.0017337128090005,3.0017337128090005,-inf,-inf,3.0017337128090005,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,0.0,3.294466226161593,0.3010299956639812,2.681241237375587,-inf,-inf,-inf,-inf,-inf,-inf,2.845098040014257,0.47712125471966244,3.3031960574204886,5.173186268412274
1.8573324964312685,4.0330616925381735,0.6020599913279624,0.6989700043360189,3.2938043599193367,3.2938043599193367,-inf,-inf,-inf,-inf,-inf,3.1126050015345745,-inf,-inf,3.1126050015345745,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.3010299956639812,0.7781512503836436,-inf,3.2938043599193367,0.3010299956639812,2.7126497016272113,-inf,-inf,-inf,-inf,-inf,-inf,2.6989700043360187,1.0,3.302330928684399,4.954242509439325
1.8195439355418688,4.1365620365899805,0.6989700043360189,0.6989700043360189,3.301897717195208,3.301897717195208,-inf,2.8102325179950842,-inf,2.670245853074124,3.04688519083771,3.04688519083771,-inf,-inf,3.04688519083771,0.0,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.301897717195208,0.3010299956639812,2.760422483423212,-inf,2.0086001717619175,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3027637084729817,5.201397124320452
1.845098040014257,3.8785217955012063,0.6989700043360189,0.7781512503836436,3.291812687467119,3.2933625547114453,-inf,2.7024305364455254,-inf,2.720159303405957,3.012415374762433,3.126780577012009,-inf,-inf,3.126780577012009,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.291812687467119,0.0,2.4683473304121573,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3029799367482493,5.143014800254095
2.0043213737826426,4.152746864026461,0.9030899869919435,0.6989700043360189,3.302114376956201,3.302330928684399,2.57978359661681,-inf,-inf,3.0637085593914173,3.0637085593914173,3.0637085593914173,3.0856472882968564,-inf,3.375846436309156,-inf,-inf,0.47712125471966244,0.0,0.6020599913279624,0.0,0.9542425094393249,0.0,3.302114376956201,0.47712125471966244,2.930949031167523,2.380211241711606,2.187520720836463,-inf,-inf,-inf,-inf,-inf,1.041392685158225,3.302330928684399,5.512284063281854
1.7558748556724915,3.8720979742742268,0.8450980400142568,0.8450980400142568,3.285557309007774,3.290034611362518,-inf,-inf,-inf,2.8041394323353503,2.8041394323353503,3.044539760392411,-inf,-inf,3.044539760392411,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.285557309007774,0.0,2.4471580313422194,-inf,-inf,2.311753861055754,-inf,-inf,-inf,-inf,0.7781512503836436,3.3025473724874854,5.144262773761991
1.8750612633917,3.988648125235751,0.9030899869919435,0.6989700043360189,3.3014640731432996,3.3014640731432996,2.44870631990508,-inf,-inf,3.2496874278053016,3.2496874278053016,3.254064452914338,-inf,-inf,3.254064452914338,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.3014640731432996,0.3010299956639812,2.727541257028556,2.2329961103921536,2.2013971243204513,-inf,-inf,-inf,-inf,-inf,0.9542425094393249,3.3027637084729817,5.361727836017593
1.6434526764861874,3.625723909525756,0.6989700043360189,0.8450980400142568,3.295786940251609,3.295786940251609,-inf,2.9242792860618816,-inf,2.3010299956639813,3.0170333392987803,3.0253058652647704,-inf,-inf,3.0253058652647704,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.295786940251609,0.3010299956639812,2.7573960287930244,2.0,2.041392685158225,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3025473724874854,5.113609151073028
-inf,3.9162433304653397,0.6989700043360189,0.9030899869919435,3.2940250940953226,3.3012470886362113,-inf,2.27415784926368,2.824776462475546,2.3096301674258988,3.0253058652647704,3.0253058652647704,-inf,-inf,3.0253058652647704,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.2940250940953226,0.0,2.4313637641589874,2.6085260335771943,1.9542425094393248,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3031960574204886,5.187520720836463
2.041392685158225,4.153204900084284,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3025473724874854,2.806179973983887,-inf,-inf,3.1947917577219247,3.1947917577219247,3.204119982655925,-inf,-inf,3.204119982655925,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.3025473724874854,0.47712125471966244,2.949390006644913,-inf,1.7481880270062005,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3029799367482493,5.408748606184244
1.7781512503836436,3.8573324964312685,0.6989700043360189,0.8450980400142568,3.2902572693945182,3.3010299956639813,-inf,2.369215857410143,2.6866362692622934,2.255272505103306,2.9542425094393248,2.9542425094393248,-inf,-inf,2.9542425094393248,-inf,0.0,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.302114376956201,0.3010299956639812,2.760422483423212,2.346352974450639,1.505149978319906,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3031960574204886,5.129689892199301
1.9912260756924949,4.05986622041094,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3027637084729817,2.3010299956639813,3.0856472882968564,-inf,2.6866362692622934,3.2314695904306814,3.2314695904306814,-inf,-inf,3.2314695904306814,0.0,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,0.0,3.3027637084729817,0.47712125471966244,2.887617300335736,-inf,1.6989700043360187,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3031960574204886,5.48572142648158
1.6720978579357175,4.212746764784071,0.6989700043360189,0.7781512503836436,3.2915908256580013,3.3003780648707024,-inf,3.1061908972634154,-inf,2.315970345456918,3.171433900943008,3.204119982655925,-inf,-inf,3.204119982655925,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.7781512503836436,0.3010299956639812,3.2915908256580013,0.0,2.503790683057181,2.459392487759231,2.41161970596323,-inf,-inf,-inf,-inf,-inf,1.0791812460476249,3.302330928684399,5.317018101048111
1.7781512503836436,3.8009918612601714,0.6020599913279624,0.7781512503836436,3.284881714655453,3.290034611362518,-inf,-inf,-inf,2.716003343634799,2.716003343634799,2.716003343634799,-inf,-inf,2.716003343634799,-inf,-inf,0.0,-inf,0.0,0.0,0.6020599913279624,-inf,3.2833012287035497,0.0,2.380211241711606,1.6901960800285136,-inf,1.9395192526186185,-inf,-inf,-inf,-inf,0.6989700043360189,3.3027637084729817,4.835690571492425
1.6989700043360187,3.929418925714293,0.6020599913279624,0.6020599913279624,3.2833012287035497,3.290034611362518,-inf,-inf,-inf,2.812244696800369,2.812244696800369,2.812244696800369,2.824776462475546,-inf,3.119585774961784,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2833012287035497,0.0,2.3979400086720375,-inf,1.7323937598229686,2.2355284469075487,-inf,-inf,-inf,-inf,0.8450980400142568,3.3027637084729817,4.6020599913279625
-inf,3.9316612396844812,0.6989700043360189,0.7781512503836436,3.2935835134961167,3.302330928684399,-inf,-inf,-inf,3.089198366805149,3.089198366805149,3.089198366805149,-inf,-inf,3.089198366805149,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2935835134961167,0.0,2.432969290874406,-inf,1.8129133566428555,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3027637084729817,5.174205226940147
1.9294189257142929,4.0433229735745755,0.9030899869919435,0.6989700043360189,3.3025473724874854,3.3025473724874854,-inf,-inf,-inf,3.091315159697223,3.091315159697223,3.091315159697223,-inf,-inf,3.091315159697223,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,-inf,3.3025473724874854,0.3010299956639812,2.6848453616444123,-inf,1.4771212547196624,-inf,-inf,-inf,-inf,-inf,0.0,3.3027637084729817,5.255031163345551
1.845098040014257,4.023334782538309,0.6989700043360189,0.6989700043360189,3.2920344359947364,3.2920344359947364,-inf,3.00774777800074,-inf,2.57978359661681,3.1455071714096627,3.230448921378274,-inf,-inf,3.230448921378274,-inf,0.0,0.0,0.0,0.6020599913279624,0.0,0.7781512503836436,0.0,3.2920344359947364,0.3010299956639812,2.6503075231319366,-inf,1.5797835966168101,-inf,-inf,-inf,-inf,-inf,0.6020599913279624,3.3031960574204886,5.218797998111738
1.7781512503836436,3.8640955734242475,0.9542425094393249,0.6989700043360189,3.302114376956201,3.302114376956201,2.3909351071033793,3.061829307294699,-inf,2.61066016308988,3.1934029030624176,3.1934029030624176,-inf,-inf,3.1934029030624176,0.0,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.7781512503836436,0.0,3.302114376956201,0.3010299956639812,2.7450747915820575,2.307496037913213,1.6720978579357175,-inf,-inf,-inf,-inf,-inf,0.9030899869919435,3.3025473724874854,5.443262987458695
2.03342375548695,4.12768778753985,0.9030899869919435,0.6989700043360189,3.301897717195208,3.302114376956201,2.12057393120585,-inf,-inf,3.048053173115609,3.048053173115609,3.0538464268522527,3.12057393120585,-inf,3.3895204658463776,-inf,-inf,0.47712125471966244,0.0,0.6020599913279624,0.0,0.9542425094393249,0.0,3.301897717195208,0.47712125471966244,2.8394780473741985,2.05307844348342,1.505149978319906,-inf,-inf,-inf,-inf,-inf,0.9542425094393249,3.302330928684399,5.489958479424835
2.0492180226701815,4.035789833127757,0.6989700043360189,0.6989700043360189,3.2997251539756367,3.299942900022767,-inf,-inf,-inf,3.0402066275747113,3.0402066275747113,3.0402066275747113,-inf,-inf,3.0402066275747113,-inf,-inf,0.0,0.0,0.47712125471966244,0.0,0.7781512503836436,-inf,3.299942900022767,0.3010299956639812,2.8273692730538253,2.593286067020457,1.806179973983887,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493,5.161368002234975
1.8692317197309762,3.9310508467773912,0.6989700043360189,0.7781512503836436,3.2909245593827543,3.2988530764097064,2.8129133566428557,3.083860800866573,-inf,1.9242792860618816,3.11293997608408,3.11293997608408,-inf,-inf,3.11293997608408,-inf,0.0,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,0.0,3.2909245593827543,0.3010299956639812,2.6972293427597176,-inf,-inf,-inf,-inf,-inf,-inf,-inf,1.0,3.3029799367482493,5.184691430817598
1.8325089127062364,3.8988348380682742,0.6989700043360189,0.8450980400142568,3.2907022432878543,3.3025473724874854,-inf,2.8639173769578603,-inf,2.513217600067939,3.024074987307426,3.024074987307426,-inf,-inf,3.024074987307426,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2907022432878543,0.0,2.3909351071033793,-inf,1.7160033436347992,-inf,-inf,-inf,-inf,-inf,0.0,3.3031960574204886,5.037426497940624
1.8129133566428555,3.7810369386211318,0.6020599913279624,0.6989700043360189,3.2911467617318855,3.2911467617318855,-inf,-inf,-inf,-inf,-inf,3.061452479087193,-inf,-inf,3.061452479087193,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.3010299956639812,0.7781512503836436,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.7781512503836436,3.3027637084729817,4.913813852383717
1.9242792860618816,3.937417581477138,0.7781512503836436,0.6989700043360189,3.2933625547114453,3.2933625547114453,2.0043213737826426,2.808210972924222,-inf,2.6483600109809315,3.036628895362161,3.121887985103681,-inf,-inf,3.121887985103681,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.2933625547114453,0.3010299956639812,2.6434526764861874,-inf,2.1398790864012365,-inf,-inf,-inf,-inf,-inf,1.0791812460476249,3.302330928684399,5.204119982655925
2.060697840353612,4.228015175101787,0.6989700043360189,0.7781512503836436,3.2920344359947364,3.2920344359947364,-inf,2.9854264740830017,-inf,2.583198773968623,3.130333768495006,3.1231980750319988,-inf,-inf,3.1231980750319988,-inf,0.0,0.0,0.0,0.3010299956639812,0.0,0.6989700043360189,0.3010299956639812,3.2920344359947364,0.0,2.4885507165004443,-inf,2.0170333392987803,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3025473724874854,5.230448921378274
-inf,3.9628426812012423,0.6989700043360189,0.8450980400142568,3.2973227142053028,3.2973227142053028,-inf,2.873320601815399,1.968482948553935,-inf,2.9242792860618816,2.946452265013073,-inf,-inf,2.946452265013073,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.2973227142053028,0.3010299956639812,2.7024305364455254,2.380211241711606,-inf,-inf,-inf,-inf,-inf,-inf,1.0791812460476249,3.3025473724874854,5.158362492095249
-inf,3.963787827345555,0.6989700043360189,0.7781512503836436,3.295567099962479,3.296665190261531,-inf,2.4471580313422194,2.6910814921229687,2.2227164711475833,2.9722028383790646,2.9722028383790646,-inf,-inf,2.9722028383790646,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.6989700043360189,-inf,3.2960066693136723,0.0,2.4885507165004443,2.161368002234975,-inf,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3027637084729817,5.114777731971562
1.845098040014257,3.900093901543398,0.6989700043360189,0.7781512503836436,3.2920344359947364,3.2920344359947364,-inf,2.2528530309798933,2.7041505168397992,2.667452952889954,3.060697840353612,3.060697840353612,-inf,-inf,3.060697840353612,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2920344359947364,0.0,2.4771212547196626,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.302330928684399,5.14921911265538
1.7853298350107671,3.8841153620116686,0.9542425094393249,0.6989700043360189,3.302114376956201,3.302114376956201,2.6148972160331345,2.6589648426644352,-inf,3.1126050015345745,3.243534101832062,3.243534101832062,-inf,-inf,3.243534101832062,0.0,-inf,0.3010299956639812,-inf,0.3010299956639812,0.0,0.7781512503836436,0.0,3.302114376956201,0.3010299956639812,2.760422483423212,2.292256071356476,1.9138138523837167,-inf,-inf,-inf,-inf,-inf,0.3010299956639812,3.3031960574204886,5.505014240084107
1.6812412373755872,4.107955772547713,0.8450980400142568,0.6989700043360189,3.3016809492935764,3.3016809492935764,-inf,3.130655349022031,-inf,1.919078092376074,3.1565491513317814,3.1812717715594614,2.8000293592441343,-inf,3.3322364154914434,0.0,-inf,0.0,0.0,0.0,0.0,0.7781512503836436,0.0,3.3016809492935764,0.3010299956639812,2.8260748027008264,2.225309281725863,1.6334684555795866,-inf,-inf,2.296665190261531,-inf,-inf,0.9030899869919435,3.3029799367482493,5.3796426677411535
1.9242792860618816,4.0451664480652285,0.9030899869919435,0.6989700043360189,3.302330928684399,3.302330928684399,-inf,1.380211241711606,-inf,3.2127201544178425,3.219060332448861,3.219060332448861,-inf,-inf,3.219060332448861,-inf,-inf,0.3010299956639812,-inf,0.47712125471966244,0.0,0.8450980400142568,-inf,3.302330928684399,0.47712125471966244,2.916980047320382,-inf,2.164352855784437,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3025473724874854,5.397418542351348
1.5185139398778875,3.6489451821656727,0.6020599913279624,0.6989700043360189,3.2833012287035497,3.3027637084729817,-inf,-inf,-inf,2.866877814337499,2.866877814337499,2.866877814337499,2.8549130223078554,-inf,3.161966616364075,-inf,-inf,0.3010299956639812,-inf,0.3010299956639812,0.47712125471966244,0.9030899869919435,-inf,-inf,-inf,-inf,-inf,-inf,2.0086001717619175,-inf,-inf,-inf,-inf,0.7781512503836436,3.3029799367482493,5.05307844348342
1.8195439355418688,3.888853166982936,0.6989700043360189,0.8450980400142568,3.2935835134961167,3.2935835134961167,-inf,2.8825245379548803,-inf,2.2833012287035497,2.9800033715837464,2.9800033715837464,-inf,-inf,2.9800033715837464,0.0,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.2935835134961167,0.0,2.586587304671755,-inf,-inf,-inf,-inf,-inf,-inf,-inf,0.0,3.3025473724874854,5.103803720955957
-inf,4.142045148157744,0.7781512503836436,0.7781512503836436,3.3003780648707024,3.3003780648707024,-inf,2.2600713879850747,-inf,2.7867514221455614,2.8998205024270964,2.8998205024270964,2.829946695941636,-inf,3.167317334748176,-inf,0.0,0.3010299956639812,-inf,0.47712125471966244,0.0,0.7781512503836436,-inf,3.3003780648707024,0.3010299956639812,2.5888317255942073,-inf,1.8750612633917,-inf,-inf,-inf,-inf,-inf,0.8450980400142568,3.3025473724874854,5.247973266361806
1.7160033436347992,3.795184589682424,0.7781512503836436,0.7781512503836436,3.286456469746983,3.290034611362518,-inf,-inf,-inf,2.9116901587538613,2.9116901587538613,2.9116901587538613,-inf,2.5563025007672873,3.0704073217401198,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.297760511099134,0.3010299956639812,2.722633922533812,2.0492180226701815,-inf,-inf,-inf,-inf,-inf,2.6020599913279625,0.9542425094393249,3.302330928684399,5.058805486675907
2.041392685158225,3.9279859470994287,0.6989700043360189,0.6989700043360189,3.292920299600006,3.292920299600006,-inf,2.0170333392987803,2.8524799936368566,-inf,2.9116901587538613,2.9116901587538613,-inf,-inf,2.9116901587538613,0.0,-inf,0.0,-inf,0.3010299956639812,0.0,0.6989700043360189,-inf,3.292920299600006,0.3010299956639812,2.7126497016272113,2.0253058652647704,-inf,-inf,-inf,-inf,-inf,-inf,0.6989700043360189,3.3031960574204886,5.041392685158225
1.8325089127062364,4.701317524379903,0.9542425094393249,0.6989700043360189,3.296884475538547,3.298197867109815,-inf,3.2576785748691846,-inf,1.505149978319906,3.26528962586083,3.26528962586083,-inf,-inf,3.26528962586083,0.3010299956639812,-inf,-inf,0.0,-inf,0.0,0.6989700043360189,0.0,3.296884475538547,0.47712125471966244,2.951337518795918,2.932980821923198,1.8573324964312685,-inf,-inf,-inf,-inf,-inf,1.041392685158225,3.302330928684399,5.585460729508501
1.7781512503836436,3.8533331050023354,0.6989700043360189,0.6989700043360189,3.2911467617318855,3.2911467617318855,-inf,2.584331224367531,-inf,-inf,2.584331224367531,3.1335389083702174,-inf,-inf,3.1335389083702174,-inf,-inf,0.0,-inf,0.47712125471966244,0.0,0.7781512503836436,0.0,3.29269900304393,0.3010299956639812,2.7573960287930244,-inf,1.6989700043360187,-inf,-inf,-inf,-inf,-inf,0.3010299956639812,3.3025473724874854,5.113943352306837
